,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,지번주소,도로명주소,도로명우편번호,사업장명,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y)
285347,1,영업/정상,1,영업,서울특별시 강남구 대치동 904-19번지 지상1층 102호,서울특별시 강남구 역삼로77길 7 지상1층 102호 (대치동),6196,별나라 콩다방,I,2018.8.31 23:59,경양식,204906.3258,444530.3267
280971,1,영업/정상,1,영업,서울특별시 강남구 도곡동 959-16 ,서울특별시 강남구 남부순환로359길 14 지상2층 (도곡동),6268,별난낙지,U,2021.12.19 2:40,한식,203172.9066,442638.5979
376570,1,영업/정상,1,영업,서울특별시 강남구 도곡동 425-7,서울특별시 강남구 논현로 134 (도곡동),6302,별난횟집,U,2021.12.7 0:08,일식,203770.0832,442186.9888
288175,1,영업/정상,1,영업,서울특별시 강남구 역삼동 723-6 지상1층 ,서울특별시 강남구 언주로85길 25 지상1층 (역삼동),6222,별난횟집 역삼직영점,U,2020.8.20 2:40,한식,203579.3049,444276.9291
480806,1,영업/정상,1,영업,서울특별시 강남구 신사동 609-1 지하1층,서울특별시 강남구 압구정로30길 23 (신사동지하1층),6022,별달맛집,U,2021.12.4 23:05,한식,202534.55,447079.205
283133,1,영업/정상,1,영업,서울특별시 강남구 논현동 226-2,서울특별시 강남구 봉은사로37길 35 (논현동),6107,별들의 기침,U,2021.12.4 22:06,경양식,203060.481,445348.1735
280253,1,영업/정상,1,영업,서울특별시 강남구 청담동 49-11번지 ,서울특별시 강남구 도산대로90길 16 지상4층 (청담동),6070,별등심 블랙(BLACK),U,2019.6.20 2:40,경양식,204252.3473,446810.2714
287145,1,영업/정상,1,영업,서울특별시 강남구 대치동 921-1번지 지상3층 ,서울특별시 강남구 선릉로 336 지상3층 (대치동),6199,별미밥상,I,2018.8.31 23:59,한식,204493.7261,444172.3139
283682,1,영업/정상,1,영업,서울특별시 강남구 논현동 80-23번지 지상1층 ,서울특별시 강남구 논현로136길 3 지상1층 105호 (논현동 비전빌딩),6051,별미식당,I,2018.8.31 23:59,한식,202610.2953,445973.5246
290058,1,영업/정상,1,영업,서울특별시 강남구 일원동 711번지 ,서울특별시 강남구 양재대로55길 10 지하1층 17호 (일원동 수서1단지 에스에이치빌 상가),6341,별미식당,I,2018.8.31 23:59,한식,207914.4717,443385.0506
284377,1,영업/정상,1,영업,서울특별시 강남구 역삼동 823-42 지하1층 ,서울특별시 강남구 테헤란로10길 9 (역삼동지하1층),6234,별밤,U,2021.7.9 2:40,경양식,202809.6834,444034.6951
279816,1,영업/정상,1,영업,서울특별시 강남구 신사동 666-27 ,서울특별시 강남구 도산대로53길 16 지하1층 (신사동),6019,별별,I,2021.2.3 0:23,경양식,203341.7443,446884.5274
284327,1,영업/정상,1,영업,서울특별시 강남구 역삼동 700-33번지 ,서울특별시 강남구 테헤란로43길 17 지상1층지하1층 (역삼동),6147,별양집,U,2018.12.22 2:40,한식,203793.1027,444692.6806
280193,1,영업/정상,1,영업,서울특별시 강남구 세곡동 587번지 ,서울특별시 강남구 헌릉로569길 9 1층 102호 (세곡동 강남 지웰파인즈),6376,별을품은곱창,U,2020.4.29 2:40,한식,208859.48,440518.11
284766,1,영업/정상,1,영업,서울특별시 강남구 수서동 716번지 사이룩스동관 지상1층 105106호 ,서울특별시 강남구 광평로 295 지상1층 105106호 (수서동 사이룩스동관),6349,별을품은곱창 수서점,U,2020.2.22 2:40,한식,209144.7832,442922.6113
287877,1,영업/정상,1,영업,서울특별시 강남구 역삼동 700-24번지 ,서울특별시 강남구 언주로94길 9-6 지상1층 (역삼동),6147,별족발(STAR JOKBAL),U,2019.4.14 2:40,한식,203746.9031,444724.0108
472660,1,영업/정상,1,영업,서울특별시 강남구 역삼동 700-24,서울특별시 강남구 언주로94길 9-6 지하1층 (역삼동),6147,별찜,I,2021.12.5 23:00,한식,203746.9031,444724.0108
479832,1,영업/정상,1,영업,서울특별시 강남구 역삼동 825-19,서울특별시 강남구 테헤란로4길 6 1층 113호 (역삼동 강남역센트럴푸르지오시티),6232,별컵맥주 강남역점,U,2021.12.5 0:07,기타,202488.6862,443956.1467
287032,1,영업/정상,1,영업,서울특별시 강남구 청담동 97-4 지하1층 ,서울특별시 강남구 도산대로 447 (청담동지하1층),6015,병어,U,2022.2.12 2:40,한식,203912.6286,446895.1318
280613,1,영업/정상,1,영업,서울특별시 강남구 대치동 891-40번지 ,서울특별시 강남구 선릉로90길 70 지하1층 (대치동),6194,병천순대,U,2020.5.28 2:40,한식,204782.2643,444809.911
286791,1,영업/정상,1,영업,서울특별시 강남구 역삼동 699-3번지 ,서울특별시 강남구 언주로98길 9 (역삼동),6147,병천순대,U,2020.5.31 2:40,한식,203697.3902,444769.9448
289939,1,영업/정상,1,영업,서울특별시 강남구 대치동 940-8번지 지상1층 ,서울특별시 강남구 도곡로 441 (대치동지상1층),6208,병천순대,I,2018.8.31 23:59,한식,205104.8332,444040.7812
287879,1,영업/정상,1,영업,서울특별시 강남구 개포동 1193-12번지 ,서울특별시 강남구 논현로 32 (개포동),6312,병천황토방순대,I,2018.8.31 23:59,한식,204250.694,441312.6038
289735,1,영업/정상,1,영업,서울특별시 강남구 신사동 588-5번지 지상1층 ,서울특별시 강남구 논현로152길 28 (신사동지상1층),6026,병철이네 쪽갈비,I,2018.8.31 23:59,경양식,202629.2459,446565.379
289174,1,영업/정상,1,영업,서울특별시 강남구 신사동 564-9,서울특별시 강남구 도산대로27길 21 지상1층 (신사동),6032,병철이네치맛살,U,2021.12.8 23:08,한식,202341.8261,446555.2922
282525,1,영업/정상,1,영업,서울특별시 강남구 삼성동 58-2 청담역 푸르지오시티 ,서울특별시 강남구 영동대로 647 청담역 푸르지오시티 지상1층 101102103호 (삼성동),6085,보강,I,2021.10.10 0:22,패밀리레스트랑,204936.5666,446389.8693
280993,1,영업/정상,1,영업,서울특별시 강남구 역삼동 831-24 예미프레스티지 ,서울특별시 강남구 강남대로78길 12 예미프레스티지 지하2층 (역삼동),6242,보그(VOGUE),I,2021.4.23 0:22,외국음식전문점(인도태국등),202614.8616,443629.0234
281580,1,영업/정상,1,영업,서울특별시 강남구 대치동 922-14 ,서울특별시 강남구 선릉로66길 8 지상1층 101호 (대치동),6205,보글지글,I,2021.6.3 0:23,한식,204579.6049,444028.08
284230,1,영업/정상,1,영업,서울특별시 강남구 역삼동 669-15번지 지상3층 ,서울특별시 강남구 봉은사로30길 75 (역삼동지상3층),6140,보나베띠(역삼점),I,2018.8.31 23:59,경양식,203218.3668,444506.3037
286004,1,영업/정상,1,영업,서울특별시 강남구 신사동 650-1번지 지상12층 ,서울특별시 강남구 도산대로45길 18-2 (신사동지상12층),6021,보나세라,I,2018.8.31 23:59,경양식,203082.1522,446826.4573
288974,1,영업/정상,1,영업,서울특별시 강남구 역삼동 674-16번지 지상2층 ,서울특별시 강남구 언주로93길 16 (역삼동지상2층),6139,보노,I,2018.8.31 23:59,경양식,203526.2199,444620.9714
282288,1,영업/정상,1,영업,서울특별시 강남구 역삼동 818-6,서울특별시 강남구 강남대로96길 22 지상1층 (역삼동),6129,보노(BONO),U,2021.12.8 0:03,경양식,202476.1173,444194.3318
286638,1,영업/정상,1,영업,서울특별시 강남구 대치동 942-10 ,서울특별시 강남구 테헤란로 508 (대치동),6178,보노보노플러스삼성점,U,2021.8.25 2:40,경양식,205062.0781,444945.0985
280545,1,영업/정상,1,영업,서울특별시 강남구 신사동 565-19번지 지상2층 ,서울특별시 강남구 논현로155길 8 (신사동지상2층),6032,보니또,I,2018.8.31 23:59,경양식,202345.5927,446630.854
288211,1,영업/정상,1,영업,서울특별시 강남구 도곡동 416-11번지 ,서울특별시 강남구 논현로36길 21 (도곡동),6296,보니엠,I,2018.8.31 23:59,경양식,203785.4128,442548.1712
288530,1,영업/정상,1,영업,서울특별시 강남구 논현동 91-4 지상2층 ,서울특별시 강남구 도산대로 308 지상2층 (논현동),6054,보다,U,2021.7.30 2:40,한식,203041.1196,446586.7106
285215,1,영업/정상,1,영업,서울특별시 강남구 대치동 893 롯데캐슬아파트,서울특별시 강남구 삼성로85길 11 생활편익시설동 지하1층 비12호 (대치동 롯데캐슬아파트),6195,보돌미역 강남포스코점,U,2021.12.7 0:07,한식,204921.5013,444728.0942
289081,1,영업/정상,1,영업,서울특별시 강남구 역삼동 814-5번지 C동1층 ,서울특별시 강남구 강남대로 442 (역삼동C동1층),6123,보드게임카페레드버튼강남,U,2020.5.8 2:40,한식,202248.7263,444428.0604
281215,1,영업/정상,1,영업,서울특별시 강남구 대치동 935-4 ,서울특별시 강남구 선릉로64길 28 지하1층 2호 (대치동),6207,보드람죽,I,2021.4.14 0:22,한식,204755.6018,444003.4737
382275,1,영업/정상,1,영업,서울특별시 강남구 역삼동 736-21,서울특별시 강남구 테헤란로20길 13 (역삼동),6236,보드람치킨,U,2021.12.9 0:07,한식,202989.1236,444073.6822
285963,1,영업/정상,1,영업,서울특별시 강남구 삼성동 155-5 지상1.2층 ,서울특별시 강남구 테헤란로81길 36 (삼성동지상1.2층),6167,보름쇠,U,2020.10.21 2:40,일식,204930.1154,445232.2138
477730,1,영업/정상,1,영업,서울특별시 강남구 청담동 100-0 루미안빌딩 2층,서울특별시 강남구 도산대로81길 51 (청담동루미안빌딩 2층),6010,보리,U,2021.12.3 23:07,일식,203976.9138,447210.2385
286178,1,영업/정상,1,영업,서울특별시 강남구 대치동 628-0 우일빌딩지상1층101호 ,서울특별시 강남구 남부순환로 2915 (대치동우일빌딩지상1층101호),6280,보리굴비 토종소곱창,U,2021.12.23 2:40,분식,205139.2062,443414.5384
288489,1,영업/정상,1,영업,서울특별시 강남구 역삼동 790-7번지 지하1층 ,서울특별시 강남구 논현로 341 (역삼동지하1층),6248,보리둠벙 김치찌게,I,2018.8.31 23:59,일식,203386.1619,443711.6463
289887,1,영업/정상,1,영업,서울특별시 강남구 삼성동 162-21번지 지상1층 ,서울특별시 강남구 봉은사로108길 3-6 (삼성동지상1층),6170,보리밀,I,2018.8.31 23:59,한식,205589.6235,445797.607
286126,1,영업/정상,1,영업,서울특별시 강남구 개포동 1207-11번지 남도빌딩 지상1층 ,서울특별시 강남구 개포로28길 19 (개포동남도빌딩 지상1층),6309,보리비빔,I,2018.8.31 23:59,한식,204363.7257,441752.6252
284906,1,영업/정상,1,영업,서울특별시 강남구 대치동 956-25번지 지상1층 ,서울특별시 강남구 삼성로82길 25 (대치동지상1층),6184,보리수,I,2018.8.31 23:59,한식,205213.5305,444820.9532
287204,1,영업/정상,1,영업,서울특별시 강남구 개포동 656번지 ,서울특별시 강남구 언주로 21 지상1층 (개포동 수정목용탕),6310,보리수,I,2018.8.31 23:59,까페,204721.4458,441815.8225
473946,1,영업/정상,1,영업,서울특별시 강남구 대치동 316 은마아파트,서울특별시 강남구 삼성로 212 에이블럭 지하1층 40호 (대치동 은마아파트),6284,보리이야기,I,2021.12.8 22:03,한식,205707.0894,443914.1941
289451,1,영업/정상,1,영업,서울특별시 강남구 삼성동 129-20번지 ,서울특별시 강남구 테헤란로77길 22 지하1층 B04호 (삼성동),6157,보리현미국수,I,2018.8.31 23:59,한식,204731.9386,445090.8736
282862,1,영업/정상,1,영업,서울특별시 강남구 논현동 35-10번지 ,서울특별시 강남구 논현로135길 12 3층 (논현동),6041,보마켓 논현점,I,2020.4.8 0:23,경양식,202471.7361,445926.2159
281885,1,영업/정상,1,영업,서울특별시 강남구 청담동 91-6 에이바이봄 ,서울특별시 강남구 선릉로152길 40 에이바이봄 지상1층 (청담동),6016,보메청담,U,2022.2.27 2:40,경양식,203695.9218,446891.9678
285012,1,영업/정상,1,영업,서울특별시 강남구 신사동 514-1번지 지상1 지하1층 ,서울특별시 강남구 강남대로152길 20 지상1 지하1층 (신사동),6035,보물선,I,2018.8.31 23:59,한식,201796.8298,446128.7948
287317,1,영업/정상,1,영업,서울특별시 강남구 논현동 181-5 지상1층,서울특별시 강남구 강남대로120길 40 (논현동지상1층),6119,보물섬,U,2021.12.8 23:06,일식,202280.6824,445048.4678
280002,1,영업/정상,1,영업,서울특별시 강남구 청담동 100-31 ,서울특별시 강남구 압구정로75길 5 지하2층 (청담동),6010,보므 청담,I,2020.12.12 0:23,일식,204071.5053,447125.3062
290495,1,영업/정상,1,영업,서울특별시 강남구 역삼동 818-10 역삼동빌딩 ,서울특별시 강남구 강남대로94길 19 역삼동빌딩 지상1층 (역삼동),6129,보배반점 강남직영점,I,2022.2.23 0:22,중국식,202473.7547,444164.4319
291040,1,영업/정상,1,영업,서울특별시 강남구 역삼동 669-21 ,서울특별시 강남구 테헤란로27길 23 지하1층 5구역 (역삼동),6140,보버마켓키친 역삼점,I,2022.3.26 0:22,경양식,203240.9184,444514.6801
289862,1,영업/정상,1,영업,서울특별시 강남구 역삼동 677-21번지 지상5층 ,서울특별시 강남구 테헤란로33길 6-5 (역삼동지상5층),6142,보보스,I,2018.8.31 23:59,경양식,203455.86,444482.81
285665,1,영업/정상,1,영업,서울특별시 강남구 신사동 640-2 로빈명품관,서울특별시 강남구 언주로174길 30 로빈명품관 지상1층 103호 (신사동),6017,보보식당,U,2021.12.8 0:07,경양식,203134.1615,447291.5507
285311,1,영업/정상,1,영업,서울특별시 강남구 일원동 666-8번지 지상1층 ,서울특별시 강남구 일원로9길 40 (일원동지상1층),6343,보성녹돈,I,2018.8.31 23:59,한식,207435.4275,443113.2088
290188,1,영업/정상,1,영업,서울특별시 강남구 일원동 685-13번지 지하1층 ,서울특별시 강남구 양재대로27길 20 (일원동지하1층),6343,보스,I,2018.8.31 23:59,경양식,207150.2486,443137.4848
283885,1,영업/정상,1,영업,서울특별시 강남구 대치동 934-26번지 ,서울특별시 강남구 도곡로69길 14 1층 101호 (대치동),6208,보스버거(Boss Burger),U,2020.4.29 2:40,외국음식전문점(인도태국등),204881.0031,444007.9801
290930,1,영업/정상,1,영업,서울특별시 강남구 역삼동 824-29번지 ,서울특별시 강남구 테헤란로8길 22 지상1층 102호 (역삼동),6233,보슬보슬,I,2019.10.3 2:22,분식,202721.2138,443912.4864
478937,1,영업/정상,1,영업,서울특별시 강남구 신사동 615-1 코끼리상가,서울특별시 강남구 압구정로 216 코끼리상가 지상1층 16171819호 (신사동),6023,보슬보슬 압구정본점,U,2021.12.8 0:07,한식,202672.3791,447313.3622
291546,1,영업/정상,1,영업,서울특별시 강남구 논현동 111-13 노벨빌딩 ,서울특별시 강남구 선릉로131길 8 노벨빌딩 지상1층 102호 (논현동),6059,보승회관 강남구청역점,U,2022.1.19 2:40,한식,203489.9927,446195.1892
286526,1,영업/정상,1,영업,서울특별시 강남구 역삼동 820-2번지 지하1지상1층 ,서울특별시 강남구 테헤란로1길 17 (역삼동지하1지상1층),6134,보승회관 강남역점,U,2020.4.2 2:40,한식,202372.3541,444139.6283
283629,1,영업/정상,1,영업,서울특별시 강남구 논현동 66-1 지상1층,서울특별시 강남구 논현로150길 4 (논현동지상1층),6049,보승회관(을지병원사거리),U,2021.12.9 0:04,한식,202491.8215,446297.0716
282747,1,영업/정상,1,영업,서울특별시 강남구 신사동 651-2 ,서울특별시 강남구 도산대로45길 10-2 지하1층 (신사동),6021,보야저,U,2021.11.24 2:40,기타,203109.1861,446759.4333
285340,1,영업/정상,1,영업,서울특별시 강남구 청담동 83-3번지 지상7층 ,서울특별시 강남구 도산대로55길 46 (청담동지상7층),6014,보엠,I,2018.8.31 23:59,경양식,203577.1763,447130.3395
281659,1,영업/정상,1,영업,서울특별시 강남구 역삼동 635-10 ,서울특별시 강남구 테헤란로5길 24 지상1층 101호 (역삼동),6130,보영만두(강남점),I,2021.7.2 0:23,김밥(도시락),202506.3714,444223.8817
